project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
kirriemuir-scotland,Kirriemuir,inside_locality,LB36868,hes-listed-building:LB36868,"27 Roods, Kirriemuir",23-29 ROODS,Category C,Listed Building,Listed Building,-3.0048641198435124,56.67396229768749,high,"Early 19th century 2-storey coursed rubble and slate, piended",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36868,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36869,hes-listed-building:LB36869,"4, 6, 8 Roods, Kirriemuir","4, 6, 8 ROODS",Category C,Listed Building,Listed Building,-3.0049721126691438,56.673727835836786,high,"Early 19th century, modified later, 2-storey and attic",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36869,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36870,hes-listed-building:LB36870,"Roods Bar, 10, 12 Roods, Kirriemuir","10, 12 ROODS, ROODS BAR",Category C,Listed Building,Listed Building,-3.005023931133277,56.673835228480634,high,Circa 1850,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36870,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36871,hes-listed-building:LB36871,"14, 16 Roods, Kirriemuir","14, 16 ROODS",Category C,Listed Building,Listed Building,-3.0050419216991537,56.67389797295322,high,Date 1872,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36871,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36872,hes-listed-building:LB36872,"1-5 Glengate, Kirriemuir","1, 3, 5 GLENGATE",Category C,Listed Building,Listed Building,-3.0053078080198845,56.67346458289987,high,Late 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36872,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36873,hes-listed-building:LB36873,"7, 9, 11, 13 Glengate, Kirriemuir",7-13 GLENGATE,Category C,Listed Building,Listed Building,-3.0054220187824336,56.67346366071428,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36873,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36874,hes-listed-building:LB36874,"19 Glengate, Kirriemuir",15-19 GLENGATE,Category B,Listed Building,Listed Building,-3.0057334557110322,56.673515050963495,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB36874,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36875,hes-listed-building:LB36875,"North Free Church, Glengate, Kirriemuir",HALL (FORMER NORTH FREE CHURCH) GLENGATE AND ST. MALCOLM'S WYND,Category C,Listed Building,Listed Building,-3.0060475275689553,56.67366524581462,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB36875,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36877,hes-listed-building:LB36877,"6, 8, 10 Glengate, Kirriemuir",6-10 GLENGATE,Category C,Listed Building,Listed Building,-3.0053526874570076,56.67331148842234,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36877,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36878,hes-listed-building:LB36878,"16 Glengate, Kirriemuir",12-16 GLENGATE,Category C,Listed Building,Listed Building,-3.0056470891611173,56.673336063702266,high,Mid 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36878,2026-08-01T10:01:11.633Z,Historic Environment Scotland
