project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
south-queensferry-scotland,South Queensferry,inside_locality,LB40379,hes-listed-building:LB40379,"23, 24, 25 High Street, South Queensferry","23, 24 AND 25 HIGH STREET",Category B,Listed Building,Listed Building,-3.3959443205105386,55.990163375231774,high,Early 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40379,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40380,hes-listed-building:LB40380,"27, 28, 29 High Street, South Queensferry","27, 28 AND 29 HIGH STREET",Category B,Listed Building,Listed Building,-3.3956683416069247,55.99006765770292,high,"Mid 18th century, 19th century alterations",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40380,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40381,hes-listed-building:LB40381,"32 High Street, South Queensferry, Edinburgh",32 AND 33 HIGH STREET,Category B,Listed Building,Listed Building,-3.395441408561565,55.989998341411415,medium,"Late 17th century, early 18th century",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40381,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40382,hes-listed-building:LB40382,"Clydesdale Bank, 35 High Street, South Queensferry","35 AND 35B HIGH STREET, CLYDESDALE BANK",Category C,Listed Building,Listed Building,-3.3951372659104155,55.99001076978832,high,Circa 1860,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40382,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40383,hes-listed-building:LB40383,"55-56 High Street, South Queensferry",55 AND 56 HIGH STREET,Category B,Listed Building,Listed Building,-3.393462955999285,55.98981405194339,high,18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40383,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40384,hes-listed-building:LB40384,"59-61 High Street, South Queensferry","58, 59, 60, 61 AND 62 HIGH STREET, INCLUDING RAILINGS AND BOUNDARY WALLS",Category B,Listed Building,Listed Building,-3.3932251738825037,55.98988862521303,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40384,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40385,hes-listed-building:LB40385,"Forth Bridge Hotel, 36 High Street, South Queensferry","36 HIGH STREET, THE FERRY TAP ALE HOUSE, AND 1-3 (INCLUSIVE NOS) FORTH COURT AT REAR",Category B,Listed Building,Listed Building,-3.3951282059842245,55.98975927306317,high,Front gablet dated 1674,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40385,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40386,hes-listed-building:LB40386,"Black Castle, 38-40 High Street, South Queensferry","38 AND 40 HIGH STREET AND 21 EAST TERRACE, BLACK CASTLE",Category A,Listed Building,Listed Building,-3.394885898310801,55.98970810114881,high,Dated 1626 at E dormer,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40386,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40387,hes-listed-building:LB40387,"42- 50 High Street, South Queensferry","41 - 51(INCLUSIVE NUMBERS) HIGH STREET, INCLUDING TERRACE AND RAILINGS ABOVE",Category B,Listed Building,Listed Building,-3.3939195834995957,55.989584246971376,high,"19th century, much altered",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40387,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40389,hes-listed-building:LB40389,"Plewlands House, 1-7 Hopetoun Road, South Queensferry","29/1 - 29/4 AND 29/7 HOPETOUN ROAD AND 5 AND 6 THE LOAN, PLEWLANDS HOUSE",Category A,Listed Building,Listed Building,-3.3978815365525814,55.990536792203805,high,Dated 1641,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40389,2026-08-01T06:45:44.367Z,Historic Environment Scotland
