project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
dunning-scotland,Dunning,inside_locality,LB5982,hes-listed-building:LB5982,"Highlands, Auchterarder Road, Dunning","J. MITCHELL, AUCHTERARDER ROAD.",Category C,Listed Building,Listed Building,-3.588459313872333,56.312236954146144,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5982,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5983,hes-listed-building:LB5983,"Ardshiel, Auchterarder Street, Dunning","'ARDSHIEL', AUCHTERARDER ROAD.",Category C,Listed Building,Listed Building,-3.588332288792443,56.3122924967303,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5983,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5984,hes-listed-building:LB5984,"Crossways, Auchterarder Road, Dunning","ROBERTSON AND 'CROSSWAYS', AUCHTERARDER ROAD AND YETTS OF MUCKHART ROAD.",Category C,Listed Building,Listed Building,-3.5881560442225138,56.31233069931965,high,Circa 1880,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB5984,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5985,hes-listed-building:LB5985,"Kirkstyle Inn, Kirkstyle Square, Dunning","KIRKSTYLE HOTEL, KIRKSTYLE SQUARE.",Category B,Listed Building,Listed Building,-3.587032957907504,56.31214741541924,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB5985,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5986,hes-listed-building:LB5986,"Kirkstyle Square, Dunning","ALEX MILLAR'S, KIRKSTYLE SQUARE.",Category C,Listed Building,Listed Building,-3.587280168098866,56.312261059115464,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5986,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5987,hes-listed-building:LB5987,"Church Hall, Kirkstyle Square, Dunning","FARQUHARSON AND CHURCH HALL, KIRKSTYLE SQUARE.",Category C,Listed Building,Listed Building,-3.586876223089624,56.31226623605679,high,"Early 19th century, 2-storey and attic rubble with droved",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB5987,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5988,hes-listed-building:LB5988,"Thorntree Inn, Thorntree Square, Dunning","THORNTREE INN, THORNTREE SQUARE.",Category C,Listed Building,Listed Building,-3.587206594638699,56.312046349034425,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5988,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5989,hes-listed-building:LB5989,"Sunnydale, Thorntree Square, Dunning","CO-OPERATIVE HOUSE, THORNTREE SQUARE",Category C,Listed Building,Listed Building,-3.587422234461422,56.312178368173356,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB5989,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5990,hes-listed-building:LB5990,"Whilmar, Thorntree Square, Dunning","HOUSE, THORNTREE SQUARE AND YETTS OF MUCKHART ROAD (REPRESENTATIVES OF MRS. J. MILLER).",Category C,Listed Building,Listed Building,-3.5875176903609205,56.312141202326856,high,Probably late 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB5990,2026-08-01T08:39:34.788Z,Historic Environment Scotland
dunning-scotland,Dunning,inside_locality,LB5991,hes-listed-building:LB5991,"Thorntree House, Thorntree Square, Dunning","'THORNTREE HOUSE', THORNTREE SQUARE.",Category B,Listed Building,Listed Building,-3.587755211133471,56.31202134508901,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB5991,2026-08-01T08:39:34.788Z,Historic Environment Scotland
