project_id,town,feature_id,feature_name,alternative_names,feature_type,designation_type,statutory_status,evidence_scope,geometry_type,longitude,latitude,location_type,location_confidence,current_date_text,current_date_basis,current_date_confidence,published_review_status,primary_source_organisation,primary_source_name,primary_source_record_id,primary_source_url,source_accessed_at,all_source_record_ids,review_notes,review_action
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:250320,INCH FARM,KINCARDINE EASTERN LINK ROAD,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7007889463824677,56.06485847938158,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,250320,https://www.trove.scot/place/250320,2026-07-30T09:59:21.265Z,250320,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:174316,INCH FARM COTTAGES,LONGANNET,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.6989129548798227,56.064569815662594,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,174316,https://www.trove.scot/place/174316,2026-07-30T09:59:21.265Z,174316,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:48108,INCH HOUSE, ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.706800160380249,56.06530564777609,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,48108,https://www.trove.scot/place/48108,2026-07-30T09:59:21.265Z,48108,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:316971,"KEITH OF TULLIALLAN MAUSOLEUM, BRIDGE", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7073062733548108,56.0858314700132,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,316971,https://www.trove.scot/place/316971,2026-07-30T09:59:21.265Z,316971,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:268843,KINCARDINE EASTERN LINK ROAD, ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.707280339355403,56.06490362383193,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,268843,https://www.trove.scot/place/268843,2026-07-30T09:59:21.265Z,268843,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:218725,"KINCARDINE ON FORTH, 1 WALKER STREET, PARK HOUSE", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.716159561586665,56.0651848184538,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,218725,https://www.trove.scot/place/218725,2026-07-30T09:59:21.265Z,218725,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:107076,"KINCARDINE ON FORTH, 11 KEITH STREET, MERCER'S BUTCHER'S SHOP", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.71913496399738,56.06779425654369,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,107076,https://www.trove.scot/place/107076,2026-07-30T09:59:21.265Z,107076,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:48094,"KINCARDINE ON FORTH, 13 KEITH STREET", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7191269666984774,56.06761464896832,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,48094,https://www.trove.scot/place/48094,2026-07-30T09:59:21.265Z,48094,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:48085,"KINCARDINE ON FORTH, 15 EXCISE STREET, UNICORN HOTEL", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7201198192248826,56.068265773137256,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,48085,https://www.trove.scot/place/48085,2026-07-30T09:59:21.265Z,48085,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
kincardine-on-forth-scotland,Kincardine-on-Forth,nrhe:48106,"KINCARDINE ON FORTH, 19 HAWKHILL ROAD", ,archaeological_site,NRHE / trove.scot record,,parish_evidence,Point,-3.7227307353580232,56.072776241605645,site_centroid,medium,,unknown,unknown,unreviewed,Historic Environment Scotland,Historic Environment Scotland NRHE / trove.scot Points GIS,48106,https://www.trove.scot/place/48106,2026-07-30T09:59:21.265Z,48106,Imported from the official NRHE spatial index. This GIS record does not provide a construction date; review the linked trove.scot record before adding timeline evidence.,Check the linked source for an explicit date or supported date range; do not infer a construction date from a current map or generic classification.
