project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16621,curated:hes-lb16621,24 and 26 Kirk Street,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category C,Listed Building,Listed Building,-3.716416202111578,56.07007491398173,high,Lintel dated 1772,documented_construction,high,https://portal.historicenvironment.scot/designation/LB16621,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16622,curated:hes-lb16622,"18, 18A and 20 Kirk Street",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7165507177190316,56.0698483905315,high,18th century,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB16622,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16623,curated:hes-lb16623,"Kincardine Market Cross, High Street","The burgh's historic market cross, with an octagonal shaft set on six steps.",Category B,Listed Building,Listed Building,-3.718369619603601,56.06848414647535,high,17th century,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB16623,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16624,curated:hes-lb16624,"Commercial Hotel, 2 Elphinstone Street",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7187148259346583,56.068299616779335,high,Probably late 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB16624,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16625,curated:hes-lb16625,3 and 5 Chapel Street,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.718319525262071,56.06808046962789,high,Door lintel dated 1752,documented_construction,high,https://portal.historicenvironment.scot/designation/LB16625,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB17132,curated:hes-lb17132,11 Station Road,"A good Fife vernacular burgh house with harled walls, pantiles, slate easing course and scrolled skewputts.",Category C,Listed Building,Listed Building,-3.7207444999816084,56.06842409348735,high,Late 18th to early 19th century,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB17132,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB17133,curated:hes-lb17133,52 Mercer Street,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category C,Listed Building,Listed Building,-3.716043782220338,56.0682020000857,high,Early 19th century,estimated_from_authoritative_source,high,https://portal.historicenvironment.scot/designation/LB17133,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB17134,curated:hes-lb17134,63 Mercer Street,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7156162026556765,56.06870218078311,medium,Door architrave dated 1805,documented_construction,high,https://portal.historicenvironment.scot/designation/LB17134,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,heritage_buffer,LB17143,curated:hes-lb17143,"Tulliallan Doocot, Blackhall",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7179655069422486,56.076370576377556,high,18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB17143,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB51130,curated:hes-lb51130,"16 Forth Street, Railway Tavern",A rare surviving small vernacular public house overlooking the Forth and associated with the historic ferry and railway.,Category C,Listed Building,Listed Building,-3.722405020042393,56.06747535750859,high,Kincardine terminal opened 18 December 1893; wider Kincardine line developed in the early 20th century,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB51130,2026-07-30T09:49:59.991Z,Historic Environment Scotland
