project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
livingston-scotland,Livingston,heritage_buffer,LB14149,hes-listed-building:LB14149,"Main Point, 41 Bank Street, Mid Calder","41, 43, 47 BANK STREET",Category B,Listed Building,Listed Building,-3.479568954810835,55.89290428333291,high,Later 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14149,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB14150,hes-listed-building:LB14150,"The Torphicen Arms Hotel, Bank Street, Mid Calder","TORPHICHEN ARMS HOTEL, BANK STREET",Category B,Listed Building,Listed Building,-3.4798457224689523,55.89261340609164,high,Later 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14150,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB14151,hes-listed-building:LB14151,"East Bridge, Mid Calder","EAST BRIDGE, LINHOUSE WATER, EAST CALDER ROAD",Category B,Listed Building,Listed Building,-3.477931423033145,55.8927352502583,high,1794 2 high segmental arches,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14151,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB14152,hes-listed-building:LB14152,"Gate-Lodge And Gate-Piers, Bank Street, Mid Calder","GATE-LODGE AND GATE-WAY, CALDER ESTATE, BANK STREET",Category C,Listed Building,Listed Building,-3.4805047255602526,55.89228198769613,high,Mid (?) 19th century,estimated_from_authoritative_source,low,https://portal.historicenvironment.scot/designation/LB14152,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB14153,hes-listed-building:LB14153,Calder House,CALDER HOUSE,Category A,Listed Building,Listed Building,-3.484361651784171,55.88943192038726,high,16th-17th century mansion incorporating walls of earlier fortalice,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14153,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB14154,hes-listed-building:LB14154,"Steading, Calder House, Midcalder",CALDER STEADING,Category B,Listed Building,Listed Building,-3.4886528074887826,55.88791538527905,high,Dated 1808,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14154,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB14155,hes-listed-building:LB14155,"East Gateway, Calder House","GATEWAY, CALDER ESTATE, WEST CALDER ROAD",Category A,Listed Building,Listed Building,-3.4817186173134544,55.88888866390929,high,Dated 1670,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14155,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB14160,hes-listed-building:LB14160,Brucefield,BRUCEFIELD FARMHOUSE AND STEADING,Category B,Listed Building,Listed Building,-3.5353721062344987,55.866421943862335,high,Circa 1810 Farmhouse to South with wings returning to North,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14160,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB14161,hes-listed-building:LB14161,"Livingston Bridge, River Almond, Livingston Village","LIVINGSTON BRIDGE, RIVER ALMOND",Category B,Listed Building,Listed Building,-3.5390494033379976,55.88464466459764,high,18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14161,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB14162,hes-listed-building:LB14162,"Howden House, Livingston",HOWDEN HOUSE,Category B,Listed Building,Listed Building,-3.5172217401740213,55.89273349885486,high,Later 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14162,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB14163,hes-listed-building:LB14163,"Howden Bridge, Livingston",HOWDEN BRIDGE,Category B,Listed Building,Listed Building,-3.503585619161035,55.8887133489666,high,1764 2 segmental arches (S,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14163,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB14164,hes-listed-building:LB14164,Williamston Bridge,WILLIAMSTON BRIDGE,Category C,Listed Building,Listed Building,-3.4950768365678138,55.87534700505289,high,1647-8 but probably since rebuilt,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14164,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB14223,hes-listed-building:LB14223,"Limefield Bridge, Polbeth","BRIDGE 2, LIMEFIELD GLEN",Category C,Listed Building,Listed Building,-3.5440756180677817,55.86345546100299,high,19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14223,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB14224,hes-listed-building:LB14224,Gavieside Farm,GAVIESIDE FARM-HOUSE,Category B,Listed Building,Listed Building,-3.5575052262873004,55.872811463788835,high,1730,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB14224,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB18442,hes-listed-building:LB18442,Westfield,WESTFIELD HOUSE,Category B,Listed Building,Listed Building,-3.5276490568105583,55.858574390829354,high,c.1760,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB18442,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB18443,hes-listed-building:LB18443,Alderston House,"ALDERSTON HOUSE, WITH OFFICES",Category B,Listed Building,Listed Building,-3.5298897458047676,55.880211926016436,high,"17th-18th centuries, main block dated 1626",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB18443,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB18444,hes-listed-building:LB18444,"Dovecot, Alderston House","ALDERSTON PARK, DOOCOT",Category B,Listed Building,Listed Building,-3.529505124629711,55.880594120194026,high,Later 17th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB18444,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB18833,hes-listed-building:LB18833,"Bridge, Murieston Water, Murieston House","BRIDGE, MURIESTON HOUSE",Category B,Listed Building,Listed Building,-3.5057060471171178,55.86584500048334,high,circa 1800,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB18833,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB19670,hes-listed-building:LB19670,"21, 21A Bank Street, Mid Calder",19-21-21A BANK STREET,Category C,Listed Building,Listed Building,-3.480313699113151,55.89272459649929,high,18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB19670,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB19671,hes-listed-building:LB19671,"2 Pumpherston Road, Mid Calder","HOUSE, PUMPHERSTON ROAD",Category B,Listed Building,Listed Building,-3.477732917946803,55.89340259316146,high,c 1775,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB19671,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB19672,hes-listed-building:LB19672,"Bankton House, Bankton Lane, Livingston",BANKTON HOUSE,Category B,Listed Building,Listed Building,-3.501169161928392,55.87458091811964,high,1812 Plain Georgian,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB19672,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB44584,hes-listed-building:LB44584,"30 Calder Road, Bellsquarry","BELLSQUARRY, 30 CALDER ROAD WITH BOUNDARY WALLS",Category C,Listed Building,Listed Building,-3.526925663084525,55.86945649960019,high,Early to earlier 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB44584,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,heritage_buffer,LB51912,hes-listed-building:LB51912,"(Villa  21), Dormitory Block, Bangour Village Hospital","BANGOUR VILLAGE HOSPITAL, DORMITORY BLOCK, (VILLA  21)",Category C,Listed Building,Listed Building,-3.5589563503580686,55.917381942267596,high,"Begun 1898, completed 1906",documented_date_range,high,https://portal.historicenvironment.scot/designation/LB51912,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB52188,hes-listed-building:LB52188,"St Andrews Roman Catholic Church Inlcuding Entrance Wall, 126 Victoria Street, Craigshill, Livingston","ST ANDREWS ROMAN CATHOLIC CHURCH INCLUDING ENTRANCE WALL, 126 VICTORIA STREET, CRAIGSHILL, LIVINGSTON",Category B,Listed Building,Listed Building,-3.5015801706515997,55.895989515631655,high,"George R M Kennedy for Alison and Hutchison and Partners, Designed 1968, completed 1970",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB52188,2026-07-31T23:34:00.395Z,Historic Environment Scotland
livingston-scotland,Livingston,inside_locality,LB52626,hes-listed-building:LB52626,"Livingston 'Livi' Skatepark, Almondside, Livingston","Livingston 'Livi' Skatepark, Almondside, Livingston",Category B,Listed Building,Listed Building,-3.5113074625144116,55.88745059988389,medium,Completed 1980 and opened 1981,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB52626,2026-07-31T23:34:00.395Z,Historic Environment Scotland
