feature_id,town,name,category,osm_url,website,wikipedia,osm_description,osm_opening_hours,curated_summary,curated_opening_hours,rating,rating_provider,rating_source_url,rating_accessed_at,review_status
osm-community:node-9883878343,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/9883878343,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-9883878344,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/9883878344,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-9883878345,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/9883878345,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-9883878402,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/9883878402,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-9883878403,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/9883878403,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-9883878404,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/9883878404,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-9883878405,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/9883878405,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10764563858,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/10764563858,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10764563859,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/10764563859,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10764563861,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/10764563861,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10764563862,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/10764563862,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10764717399,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/10764717399,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10764717400,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/10764717400,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-10764736410,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/10764736410,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-11206120855,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/11206120855,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-11206120856,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/11206120856,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-11206120857,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/11206120857,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-11206120858,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/11206120858,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-11206120859,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/11206120859,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-11206120861,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/11206120861,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-11709080500,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/11709080500,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-12046519302,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/12046519302,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-12858002172,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/12858002172,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-12860349651,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/12860349651,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-12860349652,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/12860349652,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-12860349653,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/12860349653,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13128257611,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/13128257611,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13157001238,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/13157001238,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13157001239,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/13157001239,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13706889525,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/13706889525,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13706889526,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/13706889526,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13712431789,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/13712431789,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13712446610,South Queensferry,Bench,picnic,https://www.openstreetmap.org/node/13712446610,,,,,Current picnic or rest facility in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-2432624493,South Queensferry,Bikers Cove,food,https://www.openstreetmap.org/node/2432624493,,,,,Bikers Cove is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-9867948128,South Queensferry,Brew Culture Coffee & Tea,food,https://www.openstreetmap.org/node/9867948128,https://www.instagram.com/brewculture.coffeeandtea/.,,,,Brew Culture Coffee & Tea is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-3113142095,South Queensferry,Chilli Waves,food,https://www.openstreetmap.org/node/3113142095,,,,"Su-Th 16:00-23:00, Fr,Sa 16:00-24:00.",Chilli Waves is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-260481368,South Queensferry,CWGC Cross of Sacrifice,memorial,https://www.openstreetmap.org/node/260481368,,,,,CWGC Cross of Sacrifice is a current memorial or plaque in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-3698610157,South Queensferry,Dalmeny Deli,food,https://www.openstreetmap.org/node/3698610157,,,,Mo-Fr 06:00-14:00,Dalmeny Deli is a current food and drink place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
