feature_id,town,name,category,osm_url,website,wikipedia,osm_description,osm_opening_hours,curated_summary,curated_opening_hours,rating,rating_provider,rating_source_url,rating_accessed_at,review_status
osm-community:way-944797777,Gourock,Playground,leisure,https://www.openstreetmap.org/way/944797777,,,,,Current leisure in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-944801884,Gourock,Playground,leisure,https://www.openstreetmap.org/way/944801884,,,,,Current leisure in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-944809041,Gourock,Playground,leisure,https://www.openstreetmap.org/way/944809041,,,,,Current leisure in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-1104481942,Gourock,Playground,leisure,https://www.openstreetmap.org/way/1104481942,,,,,Current leisure in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-5646287019,Gourock,Riviera Coffee,food,https://www.openstreetmap.org/node/5646287019,,,,,Riviera Coffee is a current food and drink place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-287572002,Gourock,Shore Street Public Toilets,amenities,https://www.openstreetmap.org/way/287572002,,,,,Shore Street Public Toilets is a current amenity in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-5646347430,Gourock,Taj Mahal,food,https://www.openstreetmap.org/node/5646347430,,,,,Taj Mahal is a current food and drink place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-4496406700,Gourock,The Bluebird Cafe,food,https://www.openstreetmap.org/node/4496406700,,,,,The Bluebird Cafe is a current food and drink place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-7077883127,Gourock,The Pirate and Bluebell,visitor,https://www.openstreetmap.org/node/7077883127,https://thepirateandbluebelle.com/.,,,,The Pirate and Bluebell is a current visitor place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-7077369809,Gourock,The River Bar and Restaurant,food,https://www.openstreetmap.org/node/7077369809,,,,,The River Bar and Restaurant is a current food and drink place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13139824532,Gourock,Top Up Tap,amenities,https://www.openstreetmap.org/node/13139824532,,,,,Top Up Tap is a current amenity in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13163719944,Gourock,Tower,historic,https://www.openstreetmap.org/node/13163719944,,,,,Tower is a current historic place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-13163719945,Gourock,Tower,historic,https://www.openstreetmap.org/node/13163719945,,,,,Tower is a current historic place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-427740893,Gourock,Tower Hill,historic,https://www.openstreetmap.org/node/427740893,,,,,Tower Hill is a current historic place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-769097181,Gourock,Viewpoint,visitor,https://www.openstreetmap.org/node/769097181,,,,,Current visitor place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-7112920115,Gourock,Viewpoint,visitor,https://www.openstreetmap.org/node/7112920115,,,,,Current visitor place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-5647461764,Gourock,Visitor information,visitor,https://www.openstreetmap.org/node/5647461764,,,,,Visitor information is a current visitor place in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-5647527046,Gourock,War Memorial,memorial,https://www.openstreetmap.org/node/5647527046,,,,,War Memorial is a current memorial in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:node-4496801999,Gourock,Wee Annie,art,https://www.openstreetmap.org/node/4496801999,,,,,Wee Annie is a current public artwork in Gourock recorded by OpenStreetMap.,,,,,,source_reviewed
